ym:pv:artificial	ym:pv:browser	ym:pv:clientID	ym:pv:date	ym:pv:dateTime	ym:pv:deviceCategory	ym:pv:download	ym:pv:from	ym:pv:goalsID	ym:pv:lastAdvEngine	ym:pv:lastSearchEngine	ym:pv:lastSearchEngineRoot	ym:pv:lastSocialNetwork	ym:pv:lastSocialNetworkProfile	ym:pv:lastTrafficSource	ym:pv:link	ym:pv:mobilePhone	ym:pv:operatingSystem	ym:pv:operatingSystemRoot	ym:pv:referer	ym:pv:regionCity	ym:pv:regionCityID	ym:pv:regionCountry	ym:pv:regionCountryID	ym:pv:URL
0	chromemobile	1682538389630207156	2023-04-28	2023-04-28 18:09:25	2	0		[]	yandex					ad	0	xiaomi	android_12	android	https://trashbox.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1682538389630207156	2023-04-28	2023-04-28 18:09:40	2	0		[]	yandex					ad	0	xiaomi	android_12	android		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1682538389630207156	2023-04-28	2023-04-28 18:39:37	2	0		[]	yandex					ad	0	xiaomi	android_12	android	https://trashbox.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1682538389630207156	2023-04-28	2023-04-28 18:39:49	2	0		[]	yandex					ad	0	xiaomi	android_12	android		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1682538389630207156	2023-04-28	2023-04-28 19:30:02	2	0		[]	yandex					ad	0	xiaomi	android_12	android	https://trashbox.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1682538389630207156	2023-04-28	2023-04-28 19:30:18	2	0		[]	yandex					ad	0	xiaomi	android_12	android		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	sputnik	1682577381329972104	2023-04-28	2023-04-28 07:08:46	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/	Samara	51	Russia	225	https://zeonpbx.ru/call-center
1	sputnik	1682577381329972104	2023-04-28	2023-04-28 07:09:02	1	0		[]						direct	0		windows10	windows		Samara	51	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1682641625133812639	2023-04-28	2023-04-28 03:27:04	2	0		[]	yandex	yandex_search	yandex			ad	0	google	android_12	android	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1682641625133812639	2023-04-28	2023-04-28 03:27:20	2	0		[]	yandex					ad	0	google	android_12	android		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	chrome	1682678147173775147	2023-04-28	2023-04-28 13:35:46	1	0		[]	yandex	yandex_search	yandex			ad	0		windows_or_other	windows	https://yandex.ru/		0	Russia	225	https://zeonpbx.ru/
0	chrome	1682691135489971010	2023-04-28	2023-04-28 17:12:15	1	0		[]	yandex	yandex_search	yandex			ad	0		windows10	windows	https://ya.ru/	Saint Petersburg	2	Russia	225	https://zeonpbx.ru/?etext=2202.pJXEoLspNI9LGPi7kH26O3ymivyalyrn3mZorGnWhXRYkqSQ5mXsnssKIlwtmFrFYWh2cHFyY3poY2Fld3l0cw.b1e0d80c41c751e2e669b226db3c73696848792b
1	chrome	1682691135489971010	2023-04-28	2023-04-28 17:12:30	1	0		[]	yandex					ad	0		windows10	windows		Saint Petersburg	2	Russia	225	https://zeonpbx.ru/?etext=2202.pJXEoLspNI9LGPi7kH26O3ymivyalyrn3mZorGnWhXRYkqSQ5mXsnssKIlwtmFrFYWh2cHFyY3poY2Fld3l0cw.b1e0d80c41c751e2e669b226db3c73696848792b
0	yandex_browser	1682662355683336856	2023-04-28	2023-04-28 09:12:35	1	0		[]	yandex	yandex_search	yandex			ad	0		windows10	windows	https://yandex.ru/	Kostroma	7	Russia	225	https://zeonpbx.ru/call-center
1	yandex_browser	1682662355683336856	2023-04-28	2023-04-28 09:12:49	1	0		[]	yandex					ad	0		windows10	windows		Kostroma	7	Russia	225	https://zeonpbx.ru/call-center
0	chrome	1682347554489712970	2023-04-28	2023-04-28 10:12:52	1	0		[]						direct	0		windows10	windows		Athens	10418	Greece	246	https://zeonpbx.ru/sales-department
1	chrome	1682347554489712970	2023-04-28	2023-04-28 10:13:09	1	0		[]						direct	0		windows10	windows		Athens	10418	Greece	246	https://zeonpbx.ru/sales-department
0	chrome	1682347554489712970	2023-04-28	2023-04-28 12:45:43	1	0		[]						direct	0		windows10	windows		Athens	10418	Greece	246	https://zeonpbx.ru/sales-department
1	chrome	1682347554489712970	2023-04-28	2023-04-28 12:45:57	1	0		[]						direct	0		windows10	windows		Athens	10418	Greece	246	https://zeonpbx.ru/sales-department
0	chromemobile	1682708161132732867	2023-04-28	2023-04-28 21:55:27	2	0		[]						direct	0	xiaomi	android_12	android		Moscow	213	Russia	225	https://zeonpbx.ru/
1	chromemobile	1682708161132732867	2023-04-28	2023-04-28 21:55:42	2	0		[]						direct	0	xiaomi	android_12	android		Moscow	213	Russia	225	https://zeonpbx.ru/
0	edge	1682675121161693137	2023-04-28	2023-04-28 12:45:20	1	0		[]	yandex	yandex_search	yandex			ad	0		windows10	windows	https://yandex.ru/	Saint Petersburg	2	Russia	225	https://zeonpbx.ru/call-center
1	edge	1682675121161693137	2023-04-28	2023-04-28 12:45:36	1	0		[]	yandex					ad	0		windows10	windows		Saint Petersburg	2	Russia	225	https://zeonpbx.ru/call-center
0	yandex_browser	1682663828616492559	2023-04-28	2023-04-28 09:37:08	1	0		[]	yandex	yandex_search	yandex			ad	0		windows8_1	windows	https://yandex.ru/	Kaluga	6	Russia	225	https://zeonpbx.ru/call-center
0	yandex_browser	1682666142217839235	2023-04-28	2023-04-28 10:15:42	1	0		[]						direct	0		windows8_1	windows			0	Russia	225	https://zeonpbx.ru/
0	chrome	1682630594781918036	2023-04-28	2023-04-28 00:22:43	1	0		[]	yandex	yandex_search	yandex			ad	0		windows_or_other	windows	https://yandex.ru/clck/jsredir?from=yandex.ru;search%2F;web;;&text=&etext=2202&&l10n=ru&hdtime=245003.4&baobab_event_id=lgzmt20ae4		0	Russia	225	https://zeonpbx.ru/call-center?etext=2202.lqGEbQyqNwTrVseHqKVBEHdxdWFsbG1ldWNseGxpYWk.6c0545e77b34cec54687552b8fadaacc0fd59a58
1	chrome	1682630594781918036	2023-04-28	2023-04-28 00:22:59	1	0		[]	yandex					ad	0		windows_or_other	windows			0	Russia	225	https://zeonpbx.ru/call-center?etext=2202.lqGEbQyqNwTrVseHqKVBEHdxdWFsbG1ldWNseGxpYWk.6c0545e77b34cec54687552b8fadaacc0fd59a58
0	yandex_browser	1682672309403994229	2023-04-28	2023-04-28 11:58:29	1	0		[]	yandex	yandex_search	yandex			ad	0		windows10	windows	https://yandex.ru/		0	Russia	225	https://zeonpbx.ru/
1	yandex_browser	1682672309403994229	2023-04-28	2023-04-28 11:58:44	1	0		[]	yandex					ad	0		windows10	windows			0	Russia	225	https://zeonpbx.ru/
0	safari_mobile	1682592375118545081	2023-04-29	2023-04-29 21:45:22	2	0		[]						direct	0	apple	ios16	ios_double		Saint Petersburg	2	Russia	225	https://zeonpbx.ru/
1	safari_mobile	1682592375118545081	2023-04-29	2023-04-29 21:45:40	2	0		[]						direct	0	apple	ios16	ios_double		Saint Petersburg	2	Russia	225	https://zeonpbx.ru/
0	miui	1682760015678325612	2023-04-29	2023-04-29 12:20:05	2	0		[]	yandex					ad	0	xiaomi	android_11	android		Yakutsk	74	Russia	225	https://zeonpbx.ru/
0	chromemobile	1682767475513166934	2023-04-29	2023-04-29 14:24:34	2	0		[]	yandex	yandex_search	yandex			ad	0	xiaomi	android_10	android	https://ya.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/analytics
1	chromemobile	1682767475513166934	2023-04-29	2023-04-29 14:24:55	2	0		[]	yandex					ad	0	xiaomi	android_10	android		Moscow	213	Russia	225	https://zeonpbx.ru/analytics
0	chrome	1682719052327801697	2023-04-29	2023-04-29 00:57:32	1	0		[]	yandex	yandex_search	yandex			ad	0		mac_os_catalina	macos	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	168272305459398489	2023-04-29	2023-04-29 02:04:13	2	0		[]	yandex	yandex_search	yandex			ad	0	samsung	android_11	android	https://ya.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/
1	chromemobile	168272305459398489	2023-04-29	2023-04-29 02:04:29	2	0		[]	yandex					ad	0	samsung	android_11	android		Moscow	213	Russia	225	https://zeonpbx.ru/
0	chrome	1682778937331532316	2023-04-29	2023-04-29 17:35:37	1	0		[]	yandex	yandex_search	yandex			ad	0		windows10	windows	https://yandex.ru/	Krasnodar	35	Russia	225	https://zeonpbx.ru/
0	chrome	1682778937331532316	2023-04-29	2023-04-29 17:35:42	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/	Krasnodar	35	Russia	225	https://zeonpbx.ru/techchar
1	chrome	1682778937331532316	2023-04-29	2023-04-29 17:35:55	1	0		[]	yandex					ad	0		windows10	windows		Krasnodar	35	Russia	225	https://zeonpbx.ru/
0	chrome	1682778937331532316	2023-04-29	2023-04-29 17:36:50	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/techchar	Krasnodar	35	Russia	225	https://zeonpbx.ru/company
0	chrome	1682778937331532316	2023-04-29	2023-04-29 17:37:19	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/company	Krasnodar	35	Russia	225	https://zeonpbx.ru/techchar
0	chrome	1682778937331532316	2023-04-29	2023-04-29 17:37:33	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/techchar	Krasnodar	35	Russia	225	https://zeonpbx.ru/
0	yandex_browser	1682760487782970012	2023-04-29	2023-04-29 12:28:07	2	0		[]	yandex					ad	0	xiaomi	android_12	android		Togliatti	240	Russia	225	https://zeonpbx.ru/
0	chromemobile	1682726238472685152	2023-04-29	2023-04-29 02:57:09	2	0		[]						direct	0	samsung	android_11	android		Moscow	213	Russia	225	https://zeonpbx.ru/
1	chromemobile	1682726238472685152	2023-04-29	2023-04-29 02:57:26	2	0		[]						direct	0	samsung	android_11	android		Moscow	213	Russia	225	https://zeonpbx.ru/
0	chromemobile	1682726238472685152	2023-04-29	2023-04-29 02:58:24	2	0		[292374269]						external	1	samsung	android_11	android	https://zeonpbx.ru/	Moscow	213	Russia	225	https://telegram.me/iptelefon_bot
0	atom	1682759844919824684	2023-04-29	2023-04-29 12:17:24	1	0		[]						direct	0		windows_7_2008server	windows			0	Russia	225	https://zeonpbx.ru/
0	chromemobile	168137427322418685	2023-04-29	2023-04-29 14:47:43	2	0		[]	yandex					ad	0	huawei	android_10	android		Irkutsk	63	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	168137427322418685	2023-04-29	2023-04-29 14:51:00	2	0		[]	yandex					ad	0	huawei	android_10	android		Irkutsk	63	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	168137427322418685	2023-04-29	2023-04-29 14:51:02	2	0		[]	yandex					ad	0	huawei	android_10	android		Irkutsk	63	Russia	225	https://zeonpbx.ru/call-center
0	edge	1682774589522515941	2023-04-29	2023-04-29 16:23:09	1	0		[]						referral	0		windows11	windows	https://freelance.ru/	Irkutsk	63	Russia	225	https://zeonpbx.ru/
1	edge	1682774589522515941	2023-04-29	2023-04-29 16:23:25	1	0		[]						direct	0		windows11	windows		Irkutsk	63	Russia	225	https://zeonpbx.ru/
0	samsung_internet	168277002837988560	2023-04-29	2023-04-29 15:07:10	2	0		[]	yandex					ad	0	samsung	android_12	android			0	Russia	225	https://zeonpbx.ru/
0	yandex_browser	1681913835113412326	2023-04-29	2023-04-29 18:37:27	2	0		[]	yandex					ad	0	xiaomi	android_10	android	https://mail.yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center
1	yandex_browser	1681913835113412326	2023-04-29	2023-04-29 18:37:42	2	0		[]	yandex					ad	0	xiaomi	android_10	android		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	android_browser	1682784402769944908	2023-04-29	2023-04-29 19:06:43	2	0		[]	yandex					ad	0	huawei	android_pie90	android	https://yandex.ru/pogoda/tagara		0	Russia	225	https://zeonpbx.ru/call-center
1	android_browser	1682784402769944908	2023-04-29	2023-04-29 19:06:59	2	0		[]	yandex					ad	0	huawei	android_pie90	android			0	Russia	225	https://zeonpbx.ru/call-center
0	firefox	1682758963497418664	2023-04-29	2023-04-29 12:02:34	1	0		[]	yandex					ad	0		windows10	windows	https://ad.mail.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center
1	firefox	1682758963497418664	2023-04-29	2023-04-29 12:02:50	1	0		[]	yandex					ad	0		windows10	windows		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	chrome	168158124246430341	2023-04-29	2023-04-29 02:17:41	1	0		[]						direct	0		windows10	windows		Saint Petersburg	2	Russia	225	https://zeonpbx.ru/
1	chrome	168158124246430341	2023-04-29	2023-04-29 02:17:57	1	0		[]						direct	0		windows10	windows		Saint Petersburg	2	Russia	225	https://zeonpbx.ru/
0	chromemobile	1681499158274785508	2023-04-29	2023-04-29 18:37:31	2	0		[]	yandex					ad	0		android_10	android		Yartsevo	10801	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1681499158274785508	2023-04-29	2023-04-29 18:37:49	2	0		[]	yandex					ad	0		android_10	android		Yartsevo	10801	Russia	225	https://zeonpbx.ru/call-center
0	yandex_browser	1682792416333499461	2023-04-29	2023-04-29 21:20:16	2	0		[]	yandex					ad	0	samsung	android_12	android	https://dzen.ru/a/YkmX4832tFarBox9	Moscow	213	Russia	225	https://zeonpbx.ru/call-center
1	yandex_browser	1682792416333499461	2023-04-29	2023-04-29 21:20:31	2	0		[]	yandex					ad	0	samsung	android_12	android		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1682765813764500849	2023-04-29	2023-04-29 13:56:53	2	0		[]	yandex					ad	0	tecno	android_12	android		Yekaterinburg	54	Russia	225	https://zeonpbx.ru/
1	chromemobile	1682765813764500849	2023-04-29	2023-04-29 13:57:23	2	0		[]	yandex					ad	0	tecno	android_12	android		Yekaterinburg	54	Russia	225	https://zeonpbx.ru/
0	android_browser	1682773807606582616	2023-04-29	2023-04-29 16:10:07	2	0		[]	yandex					ad	0	samsung	android_13	android			0	Russia	225	https://zeonpbx.ru/call-center
1	android_browser	1682773807606582616	2023-04-29	2023-04-29 16:10:22	2	0		[]	yandex					ad	0	samsung	android_13	android			0	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1682438312843585022	2023-04-30	2023-04-30 06:07:35	2	0		[]	yandex					ad	0	huawei	android_11	android		Krasnodar	35	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1682438312843585022	2023-04-30	2023-04-30 06:17:59	2	0		[]	yandex					ad	0	huawei	android_11	android		Krasnodar	35	Russia	225	https://zeonpbx.ru/call-center
0	chrome	1682831001637739176	2023-04-30	2023-04-30 08:03:21	1	0		[]						direct	0		windows10	windows		Moscow	213	Russia	225	https://zeonpbx.ru/
1	chrome	1682831001637739176	2023-04-30	2023-04-30 08:03:37	1	0		[]						direct	0		windows10	windows		Moscow	213	Russia	225	https://zeonpbx.ru/
0	chrome	1682831001637739176	2023-04-30	2023-04-30 08:03:59	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/otrasresheniya
0	chrome	1682831001637739176	2023-04-30	2023-04-30 08:04:40	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/otrasresheniya	Moscow	213	Russia	225	https://zeonpbx.ru/stomatolog
0	miui	1682389723932334944	2023-04-30	2023-04-30 09:55:50	2	0		[]	yandex					ad	0	xiaomi	android_10	android		Barnaul	197	Russia	225	https://zeonpbx.ru/call-center
0	firefox	168285882480198122	2023-04-30	2023-04-30 15:47:02	1	0		[]		google_search	google			organic	0		windows10	windows	https://google.com/		0	Russia	225	https://zeonpbx.ru/
1	firefox	168285882480198122	2023-04-30	2023-04-30 15:47:20	1	0		[]						direct	0		windows10	windows			0	Russia	225	https://zeonpbx.ru/
0	firefox	168285882480198122	2023-04-30	2023-04-30 16:52:29	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/		0	Russia	225	https://zeonpbx.ru/sales-department
1	firefox	168285882480198122	2023-04-30	2023-04-30 16:52:46	1	0		[]						direct	0		windows10	windows			0	Russia	225	https://zeonpbx.ru/sales-department
0	firefox	168285882480198122	2023-04-30	2023-04-30 17:08:44	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/sales-department		0	Russia	225	https://zeonpbx.ru/call-center
0	firefox	168285882480198122	2023-04-30	2023-04-30 17:38:40	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/call-center		0	Russia	225	https://zeonpbx.ru/
0	chromemobile	1682868529296678175	2023-04-30	2023-04-30 18:28:49	2	0		[]	yandex	yandex_search	yandex			ad	0	xiaomi	android_12	android	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/
1	chromemobile	1682868529296678175	2023-04-30	2023-04-30 18:29:04	2	0		[]	yandex					ad	0	xiaomi	android_12	android		Moscow	213	Russia	225	https://zeonpbx.ru/
0	chromemobile	1682868529296678175	2023-04-30	2023-04-30 18:30:43	2	0		[]						internal	0	xiaomi	android_12	android	https://zeonpbx.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/corporatesomcard
0	chrome	168158124246430341	2023-04-30	2023-04-30 16:45:09	1	0		[]						referral	0		windows10	windows	https://crmindex.ru/	Saint Petersburg	2	Russia	225	https://zeonpbx.ru/
1	chrome	168158124246430341	2023-04-30	2023-04-30 16:45:23	1	0		[]						direct	0		windows10	windows		Saint Petersburg	2	Russia	225	https://zeonpbx.ru/
0	chrome	168158124246430341	2023-04-30	2023-04-30 17:50:12	1	0		[]						direct	0		windows10	windows		Saint Petersburg	2	Russia	225	https://zeonpbx.ru/
1	chrome	168158124246430341	2023-04-30	2023-04-30 17:50:27	1	0		[]						direct	0		windows10	windows		Saint Petersburg	2	Russia	225	https://zeonpbx.ru/
0	chrome	168158124246430341	2023-04-30	2023-04-30 17:52:32	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/	Saint Petersburg	2	Russia	225	https://zeonpbx.ru/otrasresheniya
0	chrome	168158124246430341	2023-04-30	2023-04-30 17:52:40	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/otrasresheniya	Saint Petersburg	2	Russia	225	https://zeonpbx.ru/internet
0	chromemobile	1681499158274785508	2023-04-30	2023-04-30 16:12:45	2	0		[]	yandex					ad	0		android_10	android		Yartsevo	10801	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1681499158274785508	2023-04-30	2023-04-30 16:13:02	2	0		[]	yandex					ad	0		android_10	android		Yartsevo	10801	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1681499158274785508	2023-04-30	2023-04-30 16:45:01	2	0		[]	yandex					ad	0		android_10	android		Yartsevo	10801	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1681499158274785508	2023-04-30	2023-04-30 16:45:15	2	0		[]	yandex					ad	0		android_10	android		Yartsevo	10801	Russia	225	https://zeonpbx.ru/call-center
0	miui	1681810169897070193	2023-04-30	2023-04-30 14:55:35	2	0		[]	yandex					ad	0	xiaomi	android_11	android			0	Russia	225	https://zeonpbx.ru/
0	chromemobile	1682171541875950850	2023-06-18	2023-06-18 22:59:08	2	0		[]	yandex					ad	0	huawei	android_pie90	android		Nalchik	30	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1682171541875950850	2023-06-18	2023-06-18 23:14:15	2	0		[]	yandex					ad	0	huawei	android_pie90	android		Nalchik	30	Russia	225	https://zeonpbx.ru/call-center
0	yandex_browser	1663574919393703251	2023-05-22	2023-05-22 11:32:03	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/company	Moscow	213	Russia	225	https://zeonpbx.ru/
1	yandex_browser	1663574919393703251	2023-05-22	2023-05-22 11:32:18	1	0		[]						direct	0		windows10	windows		Moscow	213	Russia	225	https://zeonpbx.ru/
0	yandex_browser	1663574919393703251	2023-05-22	2023-05-22 16:15:15	1	0		[]						direct	0		windows10	windows		Moscow	213	Russia	225	https://zeonpbx.ru/
1	yandex_browser	1663574919393703251	2023-05-22	2023-05-22 16:15:30	1	0		[]						direct	0		windows10	windows		Moscow	213	Russia	225	https://zeonpbx.ru/
0	yandex_browser	1663574919393703251	2023-05-22	2023-05-22 16:20:07	1	0		[]						direct	0		windows10	windows		Moscow	213	Russia	225	https://zeonpbx.ru/company
1	yandex_browser	1663574919393703251	2023-05-22	2023-05-22 16:20:24	1	0		[]						direct	0		windows10	windows		Moscow	213	Russia	225	https://zeonpbx.ru/company
0	yandex_browser	1663574919393703251	2023-05-22	2023-05-22 20:11:48	1	0		[]						direct	0		windows10	windows		Moscow	213	Russia	225	https://zeonpbx.ru/
0	android_browser	1684773049600026280	2023-05-22	2023-05-22 19:30:49	2	0		[]	yandex					ad	0	xiaomi	android_11	android		Stavropol	36	Russia	225	https://zeonpbx.ru/call-center
0	yandex_browser	1684760202462872217	2023-05-22	2023-05-22 15:56:41	1	0		[]	yandex					ad	0		windows10	windows	http://wiki.pro-voip.ru/		0	Russia	225	https://zeonpbx.ru/call-center
1	yandex_browser	1684760202462872217	2023-05-22	2023-05-22 15:56:56	1	0		[]	yandex					ad	0		windows10	windows			0	Russia	225	https://zeonpbx.ru/call-center
0	chrome	1684765951619142967	2023-05-22	2023-05-22 16:32:37	1	0		[]	yandex	yandex_search	yandex			ad	0		windows10	windows	https://yandex.ru/	Astrahan	37	Russia	225	https://zeonpbx.ru/
0	android_browser	1684779132989124306	2023-05-22	2023-05-22 21:12:12	2	0		[]	yandex					ad	0	samsung	android_12	android		Grozniy	1106	Russia	225	https://zeonpbx.ru/call-center
0	android_browser	1684779132989124306	2023-05-22	2023-05-22 21:12:36	2	0		[]	yandex					ad	0	samsung	android_12	android		Grozniy	1106	Russia	225	https://zeonpbx.ru/call-center
0	android_browser	1684779132989124306	2023-05-22	2023-05-22 21:12:55	2	0		[]	yandex					ad	0	samsung	android_12	android		Grozniy	1106	Russia	225	https://zeonpbx.ru/call-center
1	android_browser	1684779132989124306	2023-05-22	2023-05-22 21:13:10	2	0		[]	yandex					ad	0	samsung	android_12	android		Grozniy	1106	Russia	225	https://zeonpbx.ru/call-center
